route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
10-10493,2019-COMBNXT-Saturday-01,35966028-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966029-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966030-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966031-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966032-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966033-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966034-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966035-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966036-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966037-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966038-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966039-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966040-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966041-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966042-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966043-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966044-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966045-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966046-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966047-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966048-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966049-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966050-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966051-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966052-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966053-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
10-10493,2019-COMBNXT-Saturday-01,35966054-2019-COMBNXT-Saturday-01,Denman Prospect,1,100073,1,1
18-10493,2019-COMBNXT-Saturday-01,35966055-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180092,1,1
18-10493,2019-COMBNXT-Saturday-01,35966056-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966057-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966058-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966059-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966060-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966061-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966062-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966063-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966064-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966065-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966066-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
18-10493,2019-COMBNXT-Saturday-01,35966067-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180092,1,1
18-10493,2019-COMBNXT-Saturday-01,35966068-2019-COMBNXT-Saturday-01,Mitchell Loop,0,180093,1,1
19-10493,2019-COMBNXT-Saturday-01,35966069-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966070-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966071-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966072-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966073-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966074-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966075-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966076-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
19-10493,2019-COMBNXT-Saturday-01,35966077-2019-COMBNXT-Saturday-01,Bonner Loop,1,190071,1,1
20-10493,2019-COMBNXT-Saturday-01,35966078-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966079-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966080-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966081-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966082-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966083-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966084-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966085-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
20-10493,2019-COMBNXT-Saturday-01,35966086-2019-COMBNXT-Saturday-01,Bonner Loop,0,200057,1,1
21-10493,2019-COMBNXT-Saturday-01,35966087-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966088-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966089-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966090-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966091-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966092-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966093-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966094-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
21-10493,2019-COMBNXT-Saturday-01,35966095-2019-COMBNXT-Saturday-01,Franklin Loop,1,210058,1,1
22-10493,2019-COMBNXT-Saturday-01,35966096-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966097-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966098-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966099-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966100-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966101-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966102-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966103-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
22-10493,2019-COMBNXT-Saturday-01,35966104-2019-COMBNXT-Saturday-01,Franklin Loop,0,220045,1,1
23-10493,2019-COMBNXT-Saturday-01,35966105-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966106-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966107-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966108-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966109-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966110-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966111-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
23-10493,2019-COMBNXT-Saturday-01,35966112-2019-COMBNXT-Saturday-01,Nicholls Loop,1,230048,1,1
24-10493,2019-COMBNXT-Saturday-01,35966113-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966114-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966115-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966116-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966117-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966118-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966119-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966120-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
24-10493,2019-COMBNXT-Saturday-01,35966121-2019-COMBNXT-Saturday-01,Nicholls Loop,0,240084,1,1
25-10493,2019-COMBNXT-Saturday-01,35966122-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966123-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966124-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966125-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966126-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966127-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966128-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
25-10493,2019-COMBNXT-Saturday-01,35966129-2019-COMBNXT-Saturday-01,Taylor Loop,1,250114,1,1
26-10493,2019-COMBNXT-Saturday-01,35966130-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966131-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966132-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966133-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966134-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966135-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966136-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
27-10493,2019-COMBNXT-Saturday-01,35966137-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
26-10493,2019-COMBNXT-Saturday-01,35966138-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
26-10493,2019-COMBNXT-Saturday-01,35966139-2019-COMBNXT-Saturday-01,Taylor Loop,0,260106,1,1
27-10493,2019-COMBNXT-Saturday-01,35966140-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966141-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966142-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966143-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966144-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966145-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966146-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966147-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966148-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966149-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966150-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966151-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966152-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966153-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966154-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966155-2019-COMBNXT-Saturday-01,Gungahlin Place,0,270123,1,1
27-10493,2019-COMBNXT-Saturday-01,35966156-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966157-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966158-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966159-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966160-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966161-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966162-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966163-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966164-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966165-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966166-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966167-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966168-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966169-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966170-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966171-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
27-10493,2019-COMBNXT-Saturday-01,35966172-2019-COMBNXT-Saturday-01,Casey,1,270124,1,1
28-10493,2019-COMBNXT-Saturday-01,35966173-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966174-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966175-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966176-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966177-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966178-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966179-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966180-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966181-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966182-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966183-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966184-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966185-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966186-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966187-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966188-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966189-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966190-2019-COMBNXT-Saturday-01,Gungahlin Place,0,280025,1,1
28-10493,2019-COMBNXT-Saturday-01,35966191-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966192-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966193-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966194-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966195-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966196-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966197-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966198-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966199-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966200-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966201-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966202-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966203-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966204-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966205-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966206-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
28-10493,2019-COMBNXT-Saturday-01,35966207-2019-COMBNXT-Saturday-01,Casey,1,280026,1,1
30-10493,2019-COMBNXT-Saturday-01,35966208-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966209-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966210-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966211-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966212-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966213-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966214-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966215-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966216-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966217-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966218-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966219-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966220-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966221-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966222-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966223-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966224-2019-COMBNXT-Saturday-01,Dickson,0,300144,1,1
30-10493,2019-COMBNXT-Saturday-01,35966225-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966226-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966227-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966228-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966229-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966230-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966231-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966232-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966233-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966234-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966235-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966236-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966237-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966238-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966239-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966240-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
30-10493,2019-COMBNXT-Saturday-01,35966241-2019-COMBNXT-Saturday-01,Belconnen,1,300145,1,1
31-10493,2019-COMBNXT-Saturday-01,35966242-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966243-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966244-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966245-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966246-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966247-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966248-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966249-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966250-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966251-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966252-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966253-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966254-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966255-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966256-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966257-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966258-2019-COMBNXT-Saturday-01,City,0,310163,1,1
31-10493,2019-COMBNXT-Saturday-01,35966259-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
31-10493,2019-COMBNXT-Saturday-01,35966260-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
31-10493,2019-COMBNXT-Saturday-01,35966261-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
31-10493,2019-COMBNXT-Saturday-01,35966262-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
31-10493,2019-COMBNXT-Saturday-01,35966263-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
31-10493,2019-COMBNXT-Saturday-01,35966264-2019-COMBNXT-Saturday-01,Belconnen,1,310164,1,1
